experiment,scenario,variant,paired_rounds,median_ns,median_ratio_vs_baseline,ratio_p10,ratio_p90
screen-bytes.csv,mixed_whole,lazy,31,405011.9,0.9555982932693148,0.9165565686577108,0.9759432636190286
screen-bytes.csv,mixed_whole,poll,31,370542.0,0.874085318848658,0.7833658815548188,0.8986978413262323
screen-bytes.csv,mixed_whole,previous_combo,31,267716.72222222225,0.6309748297141411,0.5838318589845577,0.6461796893030658
screen-bytes.csv,mixed_whole,reserve,31,443525.1818181818,1.0528143454712744,0.9975081331060194,1.0879070572813028
screen-bytes.csv,mixed_whole,reuse_copy,31,371750.7272727273,0.8791837060341193,0.8303647832126572,0.8974169777376513
screen-bytes.csv,mixed_whole,simd,31,403614.4,0.956173419372268,0.9017582893348802,0.9749510633152634
screen-bytes.csv,multiline_tcp,adaptive,31,2483625.0,0.8952594094163779,0.8819017244698621,0.9431775849999557
screen-bytes.csv,multiline_tcp,baseline,31,2775097.0,1.0,1.0,1.0
screen-bytes.csv,multiline_tcp,capped,31,2846601.0,1.025566692896028,0.9795075756997654,1.0655014921843036
screen-bytes.csv,multiline_tcp,comment,31,2839138.0,1.0132344466019276,0.9857924424183372,1.048017077529192
screen-bytes.csv,multiline_tcp,core,31,2869047.0,1.01578544881105,0.9895250290828599,1.0505358413962194
screen-bytes.csv,multiline_tcp,fused_direct,31,2820917.0,1.0045535152325709,0.9922880873158737,1.0346227100901424
screen-bytes.csv,multiline_tcp,fused_dispatch,31,2779644.0,1.0036531253440004,0.9808771086898901,1.052220853676907
screen-bytes.csv,multiline_tcp,lazy,31,4089507.0,1.4807614313914736,1.4552976205972632,1.557315596062073
screen-bytes.csv,multiline_tcp,poll,31,2550462.0,0.911787948313158,0.892083264270483,0.9356063934805597
screen-bytes.csv,multiline_tcp,previous_combo,31,2407829.0,0.8651312769709267,0.8500493863122754,0.9022793019388168
screen-bytes.csv,multiline_tcp,reserve,31,2748654.0,0.9903397971314156,0.9696229424051866,1.043119696585043
screen-bytes.csv,multiline_tcp,reuse_copy,31,2865613.0,1.0357079145884784,1.0057145347106058,1.0545892444153013
screen-bytes.csv,multiline_tcp,simd,31,2741101.0,0.9867033405488868,0.9726437169127596,1.0594715262401901
screen-bytes.csv,small_4b,adaptive,31,9639005.0,0.9641553571796184,0.9430786305145326,1.0207830454288043
screen-bytes.csv,small_4b,baseline,31,9992847.0,1.0,1.0,1.0
screen-bytes.csv,small_4b,capped,31,9943824.0,0.993765712058037,0.9651075057575003,1.0437643477916816
screen-bytes.csv,small_4b,comment,31,10087995.0,1.008611909162636,0.9923251204488326,1.0334239835369377
screen-bytes.csv,small_4b,core,31,8844482.0,0.8822370468393343,0.8641285345617005,0.905731021752524
screen-bytes.csv,small_4b,fused_direct,31,9946710.0,0.994696771144812,0.9603954974791484,1.0420756050589555
screen-bytes.csv,small_4b,fused_dispatch,31,9997837.0,0.9969970962089043,0.9672962311714179,1.0180275941323587
screen-bytes.csv,small_4b,lazy,31,10696187.0,1.0687124318304413,1.0313510480206647,1.0965303344449744
screen-bytes.csv,small_4b,poll,31,9316910.0,0.9303191872504422,0.9018724710728273,0.9747767538118797
screen-bytes.csv,small_4b,previous_combo,31,8855059.0,0.8846061960119695,0.8665928327474901,0.9498359214199257
screen-bytes.csv,small_4b,reserve,31,10129905.0,1.0147188165882361,0.9886695895057886,1.024777033673037
