mode,scenario,variant,reference,rounds,ratio_median,ratio_p10,ratio_p90
bytes_tokio,small_data_tcp_chunks,data_only,step1,31,1.0406405374261039,1.0336889257596042,1.0502435951869342
bytes_tokio,small_data_tcp_chunks,data_only,step2,31,1.0060637335114506,0.9985542055929004,1.0134478631641775
bytes_tokio,small_data_tcp_chunks,step1,baseline,31,0.9863527441118332,0.97826256499248,0.9979332504052489
bytes_tokio,small_data_tcp_chunks,step1,step2,31,0.9658639774602682,0.9594798716551635,0.9774546329128126
bytes_tokio,small_data_tcp_chunks,step2,baseline,31,1.0206614421529585,1.0154933057474878,1.0275142423887336
bytes_tokio,small_data_tcp_chunks,step2,step1,31,1.0353424740298236,1.0230653846511548,1.0422313479853795
bytes_tokio,small_data_whole_stream_chunk,baseline,step1,31,1.0140478400182436,0.9909823856020933,1.048538608280182
bytes_tokio,small_data_whole_stream_chunk,baseline,step2,31,0.9805186510627559,0.9433680334504612,1.0207677716829808
bytes_tokio,small_data_whole_stream_chunk,cold_copy,baseline,31,1.0178695130010118,0.966442194271549,1.0416867612593175
bytes_tokio,small_data_whole_stream_chunk,cold_copy,step1,31,1.0321683810790974,1.0019415077163518,1.058515009015692
bytes_tokio,small_data_whole_stream_chunk,cold_copy,step2,31,0.9965047653107731,0.9641400256308124,1.016974883094491
bytes_tokio,small_data_whole_stream_chunk,data_only,baseline,31,1.0232420098364194,0.962615590169122,1.0573965795494054
bytes_tokio,small_data_whole_stream_chunk,data_only,step1,31,1.0392134730424925,1.020384492388719,1.0639368426905667
bytes_tokio,small_data_whole_stream_chunk,data_only,step2,31,0.9980555289253098,0.947460470985478,1.0468352984049236
bytes_tokio,small_data_whole_stream_chunk,step1,baseline,31,0.9861467679690628,0.9537083251900517,1.0090996717287037
bytes_tokio,small_data_whole_stream_chunk,step1,step2,31,0.966180749181719,0.921912532692324,0.9852247291704007
bytes_tokio,small_data_whole_stream_chunk,step2,baseline,31,1.0198684124122768,0.9796547537460552,1.0600316785617612
bytes_tokio,small_data_whole_stream_chunk,step2,step1,31,1.0350030269666657,1.0149968534001788,1.084701600790296
bytes_tokio,varied_sizes_tcp,baseline,step1,31,1.1385489954321777,1.1286814113728207,1.1508951176423667
bytes_tokio,varied_sizes_tcp,baseline,step2,31,1.0596273541322272,1.049485456576696,1.0667241657772413
bytes_tokio,varied_sizes_tcp,cold_copy,baseline,31,0.9450532943513569,0.9385332028374025,0.9562786579692742
bytes_tokio,varied_sizes_tcp,cold_copy,step1,31,1.077431840152838,1.0708406325134274,1.0854799436114315
bytes_tokio,varied_sizes_tcp,cold_copy,step2,31,1.0003233496102808,0.9935319547937762,1.011397336969977
bytes_tokio,varied_sizes_tcp,data_only,baseline,31,0.9408138517380816,0.9353909238165778,0.9479337463579742
bytes_tokio,varied_sizes_tcp,data_only,step1,31,1.0721590818311029,1.0667126798485338,1.0784619855768904
bytes_tokio,varied_sizes_tcp,data_only,step2,31,0.9941243565998961,0.9882744831445804,1.0053209916873553
bytes_tokio,varied_sizes_tcp,step1,baseline,31,0.8783109062604842,0.8688889062702093,0.885989606919897
bytes_tokio,varied_sizes_tcp,step1,step2,31,0.9301428971164972,0.9225004099735274,0.9351242866971925
bytes_tokio,varied_sizes_tcp,step2,baseline,31,0.943727996545485,0.9374494663963814,0.9528478872512325
bytes_tokio,varied_sizes_tcp,step2,step1,31,1.0751036245076582,1.0693765676132154,1.084010358357127
