mode,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
borrowed_ready,mixed_json_tcp,step1,29,4,3116118,779029.5,10010
borrowed_ready,mixed_json_tcp,baseline,29,4,3153959,788489.75,10010
borrowed_ready,mixed_json_tcp,core,29,5,3904014,780802.8,10010
borrowed_ready,mixed_json_tcp,step2,29,6,3785285,630880.8333333334,10010
borrowed_ready,mixed_json_tcp,step1,30,4,3182193,795548.25,10010
borrowed_ready,mixed_json_tcp,step2,30,6,3331251,555208.5,10010
borrowed_ready,mixed_json_tcp,baseline,30,4,3134666,783666.5,10010
borrowed_ready,mixed_json_tcp,core,30,5,3801818,760363.6,10010
borrowed_ready,mixed_multiline_tcp,baseline,0,5,2814753,562950.6,10010
borrowed_ready,mixed_multiline_tcp,step2,0,7,3500024,500003.4285714286,10010
borrowed_ready,mixed_multiline_tcp,step1,0,4,2372481,593120.25,10010
borrowed_ready,mixed_multiline_tcp,core,0,4,2689915,672478.75,10010
borrowed_ready,mixed_multiline_tcp,step2,1,7,3610354,515764.85714285716,10010
borrowed_ready,mixed_multiline_tcp,baseline,1,5,3063226,612645.2,10010
borrowed_ready,mixed_multiline_tcp,core,1,4,2762518,690629.5,10010
borrowed_ready,mixed_multiline_tcp,step1,1,4,2174606,543651.5,10010
borrowed_ready,mixed_multiline_tcp,step1,2,4,2303442,575860.5,10010
borrowed_ready,mixed_multiline_tcp,baseline,2,5,2699303,539860.6,10010
borrowed_ready,mixed_multiline_tcp,core,2,4,2566631,641657.75,10010
borrowed_ready,mixed_multiline_tcp,step2,2,7,2907151,415307.28571428574,10010
borrowed_ready,mixed_multiline_tcp,step2,3,7,2976909,425272.71428571426,10010
borrowed_ready,mixed_multiline_tcp,core,3,4,2214602,553650.5,10010
borrowed_ready,mixed_multiline_tcp,step1,3,4,1851117,462779.25,10010
borrowed_ready,mixed_multiline_tcp,baseline,3,5,2307301,461460.2,10010
borrowed_ready,mixed_multiline_tcp,baseline,4,5,2374041,474808.2,10010
borrowed_ready,mixed_multiline_tcp,core,4,4,2241802,560450.5,10010
borrowed_ready,mixed_multiline_tcp,step1,4,4,1839482,459870.5,10010
borrowed_ready,mixed_multiline_tcp,step2,4,7,2734146,390592.28571428574,10010
borrowed_ready,mixed_multiline_tcp,core,5,4,2262929,565732.25,10010
borrowed_ready,mixed_multiline_tcp,baseline,5,5,2345208,469041.6,10010
borrowed_ready,mixed_multiline_tcp,step2,5,7,2947761,421108.71428571426,10010
borrowed_ready,mixed_multiline_tcp,step1,5,4,1845085,461271.25,10010
borrowed_ready,mixed_multiline_tcp,step1,6,4,1848655,462163.75,10010
borrowed_ready,mixed_multiline_tcp,baseline,6,5,2398390,479678,10010
borrowed_ready,mixed_multiline_tcp,step2,6,7,2738256,391179.4285714286,10010
borrowed_ready,mixed_multiline_tcp,core,6,4,2254114,563528.5,10010
borrowed_ready,mixed_multiline_tcp,baseline,7,5,2314625,462925,10010
borrowed_ready,mixed_multiline_tcp,core,7,4,2274369,568592.25,10010
borrowed_ready,mixed_multiline_tcp,step1,7,4,1912599,478149.75,10010
borrowed_ready,mixed_multiline_tcp,step2,7,7,2891556,413079.4285714286,10010
borrowed_ready,mixed_multiline_tcp,baseline,8,5,2492562,498512.4,10010
borrowed_ready,mixed_multiline_tcp,step2,8,7,2749923,392846.14285714284,10010
borrowed_ready,mixed_multiline_tcp,core,8,4,2263766,565941.5,10010
borrowed_ready,mixed_multiline_tcp,step1,8,4,1839099,459774.75,10010
borrowed_ready,mixed_multiline_tcp,core,9,4,2247254,561813.5,10010
borrowed_ready,mixed_multiline_tcp,step1,9,4,1873000,468250,10010
borrowed_ready,mixed_multiline_tcp,baseline,9,5,2313818,462763.6,10010
borrowed_ready,mixed_multiline_tcp,step2,9,7,2797033,399576.14285714284,10010
borrowed_ready,mixed_multiline_tcp,step1,10,4,1854074,463518.5,10010
borrowed_ready,mixed_multiline_tcp,step2,10,7,2724537,389219.5714285714,10010
borrowed_ready,mixed_multiline_tcp,core,10,4,2222571,555642.75,10010
borrowed_ready,mixed_multiline_tcp,baseline,10,5,2324484,464896.8,10010
borrowed_ready,mixed_multiline_tcp,step2,11,7,2736116,390873.71428571426,10010
borrowed_ready,mixed_multiline_tcp,core,11,4,2245639,561409.75,10010
borrowed_ready,mixed_multiline_tcp,baseline,11,5,2429851,485970.2,10010
borrowed_ready,mixed_multiline_tcp,step1,11,4,1855351,463837.75,10010
borrowed_ready,mixed_multiline_tcp,step1,12,4,1870275,467568.75,10010
borrowed_ready,mixed_multiline_tcp,step2,12,7,2740574,391510.5714285714,10010
borrowed_ready,mixed_multiline_tcp,core,12,4,2254084,563521,10010
borrowed_ready,mixed_multiline_tcp,baseline,12,5,2332420,466484,10010
borrowed_ready,mixed_multiline_tcp,step2,13,7,2764908,394986.85714285716,10010
borrowed_ready,mixed_multiline_tcp,core,13,4,2240120,560030,10010
borrowed_ready,mixed_multiline_tcp,step1,13,4,1836510,459127.5,10010
borrowed_ready,mixed_multiline_tcp,baseline,13,5,2326038,465207.6,10010
borrowed_ready,mixed_multiline_tcp,step2,14,7,2729363,389909,10010
borrowed_ready,mixed_multiline_tcp,core,14,4,2271730,567932.5,10010
borrowed_ready,mixed_multiline_tcp,baseline,14,5,2332539,466507.8,10010
borrowed_ready,mixed_multiline_tcp,step1,14,4,1840956,460239,10010
borrowed_ready,mixed_multiline_tcp,step2,15,7,2756195,393742.14285714284,10010
borrowed_ready,mixed_multiline_tcp,baseline,15,5,2326802,465360.4,10010
borrowed_ready,mixed_multiline_tcp,step1,15,4,1829021,457255.25,10010
borrowed_ready,mixed_multiline_tcp,core,15,4,2252277,563069.25,10010
borrowed_ready,mixed_multiline_tcp,step1,16,4,1837844,459461,10010
borrowed_ready,mixed_multiline_tcp,step2,16,7,2793920,399131.4285714286,10010
borrowed_ready,mixed_multiline_tcp,core,16,4,2290557,572639.25,10010
borrowed_ready,mixed_multiline_tcp,baseline,16,5,2342573,468514.6,10010
borrowed_ready,mixed_multiline_tcp,step2,17,7,2750642,392948.85714285716,10010
borrowed_ready,mixed_multiline_tcp,core,17,4,2228460,557115,10010
borrowed_ready,mixed_multiline_tcp,step1,17,4,1839037,459759.25,10010
borrowed_ready,mixed_multiline_tcp,baseline,17,5,2329464,465892.8,10010
borrowed_ready,mixed_multiline_tcp,core,18,4,2254151,563537.75,10010
borrowed_ready,mixed_multiline_tcp,step1,18,4,1830746,457686.5,10010
borrowed_ready,mixed_multiline_tcp,step2,18,7,2730655,390093.5714285714,10010
borrowed_ready,mixed_multiline_tcp,baseline,18,5,2297274,459454.8,10010
borrowed_ready,mixed_multiline_tcp,step1,19,4,1858489,464622.25,10010
borrowed_ready,mixed_multiline_tcp,baseline,19,5,2303637,460727.4,10010
borrowed_ready,mixed_multiline_tcp,step2,19,7,2752050,393150,10010
borrowed_ready,mixed_multiline_tcp,core,19,4,2228411,557102.75,10010
borrowed_ready,mixed_multiline_tcp,step1,20,4,1855057,463764.25,10010
borrowed_ready,mixed_multiline_tcp,core,20,4,2236407,559101.75,10010
borrowed_ready,mixed_multiline_tcp,baseline,20,5,2368102,473620.4,10010
borrowed_ready,mixed_multiline_tcp,step2,20,7,2979697,425671,10010
borrowed_ready,mixed_multiline_tcp,baseline,21,5,2463951,492790.2,10010
borrowed_ready,mixed_multiline_tcp,step1,21,4,1961263,490315.75,10010
borrowed_ready,mixed_multiline_tcp,core,21,4,2271377,567844.25,10010
borrowed_ready,mixed_multiline_tcp,step2,21,7,2772221,396031.5714285714,10010
borrowed_ready,mixed_multiline_tcp,core,22,4,2238647,559661.75,10010
borrowed_ready,mixed_multiline_tcp,step1,22,4,1883629,470907.25,10010
borrowed_ready,mixed_multiline_tcp,step2,22,7,2784470,397781.4285714286,10010
borrowed_ready,mixed_multiline_tcp,baseline,22,5,2348616,469723.2,10010
borrowed_ready,mixed_multiline_tcp,step1,23,4,1837274,459318.5,10010
borrowed_ready,mixed_multiline_tcp,baseline,23,5,2289580,457916,10010
borrowed_ready,mixed_multiline_tcp,step2,23,7,2775960,396565.71428571426,10010
borrowed_ready,mixed_multiline_tcp,core,23,4,2238367,559591.75,10010
borrowed_ready,mixed_multiline_tcp,baseline,24,5,2301700,460340,10010
borrowed_ready,mixed_multiline_tcp,step2,24,7,2728146,389735.14285714284,10010
borrowed_ready,mixed_multiline_tcp,step1,24,4,1869935,467483.75,10010
borrowed_ready,mixed_multiline_tcp,core,24,4,2238016,559504,10010
borrowed_ready,mixed_multiline_tcp,core,25,4,2240438,560109.5,10010
borrowed_ready,mixed_multiline_tcp,step1,25,4,1833563,458390.75,10010
borrowed_ready,mixed_multiline_tcp,baseline,25,5,2304812,460962.4,10010
borrowed_ready,mixed_multiline_tcp,step2,25,7,2759858,394265.4285714286,10010
borrowed_ready,mixed_multiline_tcp,core,26,4,2245741,561435.25,10010
borrowed_ready,mixed_multiline_tcp,step2,26,7,2720787,388683.85714285716,10010
borrowed_ready,mixed_multiline_tcp,step1,26,4,1841882,460470.5,10010
borrowed_ready,mixed_multiline_tcp,baseline,26,5,2324939,464987.8,10010
borrowed_ready,mixed_multiline_tcp,baseline,27,5,2332487,466497.4,10010
borrowed_ready,mixed_multiline_tcp,step1,27,4,1843150,460787.5,10010
borrowed_ready,mixed_multiline_tcp,step2,27,7,2741934,391704.85714285716,10010
borrowed_ready,mixed_multiline_tcp,core,27,4,2242328,560582,10010
borrowed_ready,mixed_multiline_tcp,step2,28,7,2746091,392298.71428571426,10010
borrowed_ready,mixed_multiline_tcp,step1,28,4,1834258,458564.5,10010
borrowed_ready,mixed_multiline_tcp,core,28,4,2214223,553555.75,10010
borrowed_ready,mixed_multiline_tcp,baseline,28,5,2306596,461319.2,10010
borrowed_ready,mixed_multiline_tcp,step1,29,4,1855067,463766.75,10010
borrowed_ready,mixed_multiline_tcp,baseline,29,5,2331501,466300.2,10010
borrowed_ready,mixed_multiline_tcp,core,29,4,2241393,560348.25,10010
borrowed_ready,mixed_multiline_tcp,step2,29,7,2729149,389878.4285714286,10010
borrowed_ready,mixed_multiline_tcp,step1,30,4,1841647,460411.75,10010
borrowed_ready,mixed_multiline_tcp,step2,30,7,2749960,392851.4285714286,10010
borrowed_ready,mixed_multiline_tcp,baseline,30,5,2339427,467885.4,10010
borrowed_ready,mixed_multiline_tcp,core,30,4,2237390,559347.5,10010
borrowed_ready,varied_sizes_tcp,baseline,0,91,2496189,27430.648351648353,64
borrowed_ready,varied_sizes_tcp,step2,0,112,2887709,25783.116071428572,64
borrowed_ready,varied_sizes_tcp,step1,0,121,2878450,23788.84297520661,64
borrowed_ready,varied_sizes_tcp,core,0,110,2878720,26170.18181818182,64
borrowed_ready,varied_sizes_tcp,step2,1,112,2834941,25311.973214285714,64
borrowed_ready,varied_sizes_tcp,baseline,1,91,2493803,27404.428571428572,64
borrowed_ready,varied_sizes_tcp,core,1,110,2880833,26189.390909090907,64
borrowed_ready,varied_sizes_tcp,step1,1,121,2894308,23919.900826446283,64
borrowed_ready,varied_sizes_tcp,step1,2,121,2859707,23633.942148760332,64
borrowed_ready,varied_sizes_tcp,baseline,2,91,2523287,27728.428571428572,64
borrowed_ready,varied_sizes_tcp,core,2,110,2860339,26003.081818181818,64
borrowed_ready,varied_sizes_tcp,step2,2,112,2843627,25389.526785714286,64
borrowed_ready,varied_sizes_tcp,step2,3,112,2863492,25566.89285714286,64
borrowed_ready,varied_sizes_tcp,core,3,110,2898354,26348.672727272726,64
borrowed_ready,varied_sizes_tcp,step1,3,121,2894069,23917.92561983471,64
borrowed_ready,varied_sizes_tcp,baseline,3,91,2513548,27621.406593406595,64
borrowed_ready,varied_sizes_tcp,baseline,4,91,2488864,27350.153846153848,64
borrowed_ready,varied_sizes_tcp,core,4,110,2899423,26358.390909090907,64
borrowed_ready,varied_sizes_tcp,step1,4,121,2884646,23840.04958677686,64
borrowed_ready,varied_sizes_tcp,step2,4,112,2891572,25817.60714285714,64
borrowed_ready,varied_sizes_tcp,core,5,110,2893483,26304.390909090907,64
borrowed_ready,varied_sizes_tcp,baseline,5,91,2569051,28231.32967032967,64
borrowed_ready,varied_sizes_tcp,step2,5,112,2863230,25564.553571428572,64
borrowed_ready,varied_sizes_tcp,step1,5,121,2896547,23938.404958677685,64
borrowed_ready,varied_sizes_tcp,step1,6,121,2898808,23957.090909090908,64
borrowed_ready,varied_sizes_tcp,baseline,6,91,2527784,27777.846153846152,64
borrowed_ready,varied_sizes_tcp,step2,6,112,2877853,25695.116071428572,64
borrowed_ready,varied_sizes_tcp,core,6,110,2859242,25993.109090909093,64
borrowed_ready,varied_sizes_tcp,baseline,7,91,2487406,27334.13186813187,64
borrowed_ready,varied_sizes_tcp,core,7,110,2897459,26340.536363636365,64
borrowed_ready,varied_sizes_tcp,step1,7,121,2859462,23631.9173553719,64
borrowed_ready,varied_sizes_tcp,step2,7,112,2842695,25381.20535714286,64
borrowed_ready,varied_sizes_tcp,baseline,8,91,2518981,27681.10989010989,64
borrowed_ready,varied_sizes_tcp,step2,8,112,2864115,25572.45535714286,64
borrowed_ready,varied_sizes_tcp,core,8,110,2856514,25968.30909090909,64
borrowed_ready,varied_sizes_tcp,step1,8,121,2867505,23698.388429752067,64
borrowed_ready,varied_sizes_tcp,core,9,110,2882942,26208.563636363637,64
borrowed_ready,varied_sizes_tcp,step1,9,121,2847221,23530.752066115703,64
borrowed_ready,varied_sizes_tcp,baseline,9,91,2501040,27483.956043956045,64
borrowed_ready,varied_sizes_tcp,step2,9,112,2852417,25468.008928571428,64
borrowed_ready,varied_sizes_tcp,step1,10,121,2863521,23665.462809917357,64
borrowed_ready,varied_sizes_tcp,step2,10,112,2848643,25434.3125,64
borrowed_ready,varied_sizes_tcp,core,10,110,2872797,26116.336363636365,64
borrowed_ready,varied_sizes_tcp,baseline,10,91,2496598,27435.14285714286,64
borrowed_ready,varied_sizes_tcp,step2,11,112,2883373,25744.401785714286,64
borrowed_ready,varied_sizes_tcp,core,11,110,2847760,25888.727272727272,64
borrowed_ready,varied_sizes_tcp,baseline,11,91,2497769,27448.01098901099,64
borrowed_ready,varied_sizes_tcp,step1,11,121,2842421,23491.0826446281,64
borrowed_ready,varied_sizes_tcp,step1,12,121,2874429,23755.611570247933,64
borrowed_ready,varied_sizes_tcp,step2,12,112,2843440,25387.85714285714,64
borrowed_ready,varied_sizes_tcp,core,12,110,2885668,26233.345454545455,64
borrowed_ready,varied_sizes_tcp,baseline,12,91,2518846,27679.626373626375,64
borrowed_ready,varied_sizes_tcp,step2,13,112,2846555,25415.66964285714,64
borrowed_ready,varied_sizes_tcp,core,13,110,2873111,26119.19090909091,64
borrowed_ready,varied_sizes_tcp,step1,13,121,2848345,23540.04132231405,64
borrowed_ready,varied_sizes_tcp,baseline,13,91,2535889,27866.91208791209,64
borrowed_ready,varied_sizes_tcp,step2,14,112,2925525,26120.758928571428,64
borrowed_ready,varied_sizes_tcp,core,14,110,2863338,26030.345454545455,64
borrowed_ready,varied_sizes_tcp,baseline,14,91,2510805,27591.263736263736,64
borrowed_ready,varied_sizes_tcp,step1,14,121,2878456,23788.89256198347,64
borrowed_ready,varied_sizes_tcp,step2,15,112,2851078,25456.053571428572,64
borrowed_ready,varied_sizes_tcp,baseline,15,91,2478592,27237.274725274725,64
borrowed_ready,varied_sizes_tcp,step1,15,121,2863475,23665.0826446281,64
borrowed_ready,varied_sizes_tcp,core,15,110,2895028,26318.436363636363,64
borrowed_ready,varied_sizes_tcp,step1,16,121,2848481,23541.165289256198,64
borrowed_ready,varied_sizes_tcp,step2,16,112,2845402,25405.375,64
borrowed_ready,varied_sizes_tcp,core,16,110,2860296,26002.69090909091,64
borrowed_ready,varied_sizes_tcp,baseline,16,91,2517280,27662.417582417584,64
borrowed_ready,varied_sizes_tcp,step2,17,112,2858618,25523.375,64
borrowed_ready,varied_sizes_tcp,core,17,110,2844187,25856.245454545453,64
borrowed_ready,varied_sizes_tcp,step1,17,121,2855895,23602.438016528926,64
borrowed_ready,varied_sizes_tcp,baseline,17,91,2519712,27689.14285714286,64
borrowed_ready,varied_sizes_tcp,core,18,110,2871512,26104.654545454545,64
borrowed_ready,varied_sizes_tcp,step1,18,121,2855344,23597.88429752066,64
borrowed_ready,varied_sizes_tcp,step2,18,112,2875883,25677.526785714286,64
borrowed_ready,varied_sizes_tcp,baseline,18,91,2499904,27471.472527472528,64
borrowed_ready,varied_sizes_tcp,step1,19,121,2847430,23532.479338842975,64
borrowed_ready,varied_sizes_tcp,baseline,19,91,2492928,27394.813186813186,64
borrowed_ready,varied_sizes_tcp,step2,19,112,2860210,25537.589285714286,64
borrowed_ready,varied_sizes_tcp,core,19,110,2867336,26066.69090909091,64
borrowed_ready,varied_sizes_tcp,step1,20,121,2888215,23869.545454545456,64
borrowed_ready,varied_sizes_tcp,core,20,110,2896573,26332.48181818182,64
borrowed_ready,varied_sizes_tcp,baseline,20,91,2526752,27766.505494505494,64
borrowed_ready,varied_sizes_tcp,step2,20,112,2835697,25318.723214285714,64
borrowed_ready,varied_sizes_tcp,baseline,21,91,2485251,27310.45054945055,64
borrowed_ready,varied_sizes_tcp,step1,21,121,2861304,23647.14049586777,64
borrowed_ready,varied_sizes_tcp,core,21,110,2903966,26399.69090909091,64
borrowed_ready,varied_sizes_tcp,step2,21,112,2837334,25333.339285714286,64
borrowed_ready,varied_sizes_tcp,core,22,110,2862569,26023.354545454546,64
borrowed_ready,varied_sizes_tcp,step1,22,121,2839110,23463.719008264463,64
borrowed_ready,varied_sizes_tcp,step2,22,112,2864419,25575.16964285714,64
borrowed_ready,varied_sizes_tcp,baseline,22,91,2514605,27633.021978021978,64
borrowed_ready,varied_sizes_tcp,step1,23,121,2887931,23867.198347107438,64
borrowed_ready,varied_sizes_tcp,baseline,23,91,2487900,27339.56043956044,64
borrowed_ready,varied_sizes_tcp,step2,23,112,2887152,25778.14285714286,64
borrowed_ready,varied_sizes_tcp,core,23,110,2877749,26161.354545454546,64
borrowed_ready,varied_sizes_tcp,baseline,24,91,2512845,27613.68131868132,64
borrowed_ready,varied_sizes_tcp,step2,24,112,2853253,25475.473214285714,64
borrowed_ready,varied_sizes_tcp,step1,24,121,2899914,23966.23140495868,64
borrowed_ready,varied_sizes_tcp,core,24,110,2869570,26087,64
borrowed_ready,varied_sizes_tcp,core,25,110,2841753,25834.118181818183,64
borrowed_ready,varied_sizes_tcp,step1,25,121,2878423,23788.619834710742,64
borrowed_ready,varied_sizes_tcp,baseline,25,91,2516544,27654.32967032967,64
borrowed_ready,varied_sizes_tcp,step2,25,112,2865345,25583.4375,64
borrowed_ready,varied_sizes_tcp,core,26,110,2911191,26465.372727272726,64
borrowed_ready,varied_sizes_tcp,step2,26,112,2880435,25718.16964285714,64
borrowed_ready,varied_sizes_tcp,step1,26,121,2849011,23545.545454545456,64
borrowed_ready,varied_sizes_tcp,baseline,26,91,2507877,27559.08791208791,64
borrowed_ready,varied_sizes_tcp,baseline,27,91,2488000,27340.659340659342,64
borrowed_ready,varied_sizes_tcp,step1,27,121,2875734,23766.396694214876,64
borrowed_ready,varied_sizes_tcp,step2,27,112,2899087,25884.70535714286,64
borrowed_ready,varied_sizes_tcp,core,27,110,2863293,26029.936363636363,64
borrowed_ready,varied_sizes_tcp,step2,28,112,2862654,25559.410714285714,64
borrowed_ready,varied_sizes_tcp,step1,28,121,2887051,23859.92561983471,64
borrowed_ready,varied_sizes_tcp,core,28,110,2857292,25975.381818181817,64
borrowed_ready,varied_sizes_tcp,baseline,28,91,2528359,27784.164835164836,64
borrowed_ready,varied_sizes_tcp,step1,29,121,2885322,23845.636363636364,64
borrowed_ready,varied_sizes_tcp,baseline,29,91,2517474,27664.54945054945,64
borrowed_ready,varied_sizes_tcp,core,29,110,2860962,26008.745454545453,64
borrowed_ready,varied_sizes_tcp,step2,29,112,2826189,25233.83035714286,64
borrowed_ready,varied_sizes_tcp,step1,30,121,2873889,23751.14876033058,64
borrowed_ready,varied_sizes_tcp,step2,30,112,2854819,25489.45535714286,64
borrowed_ready,varied_sizes_tcp,baseline,30,91,2495790,27426.263736263736,64
borrowed_ready,varied_sizes_tcp,core,30,110,2885959,26235.99090909091,64
